	id	relative time	ip src	ip dest	src port	dst_port	epoch time	interval
11473	28556	45840.095934	192.168.11.248	192.168.11.111	2404	56693	1544763590.007729	6.107945
11474	28558	45840.8948	192.168.11.248	192.168.11.111	2404	56693	1544763590.8065948	0.798866
11475	28560	45850.008853	192.168.11.111	192.168.11.248	56693	2404	1544763599.920648	9.114053
11476	28562	45851.482645	192.168.11.248	192.168.11.111	2404	56693	1544763601.39444	1.473792
11477	28564	45857.876336	192.168.11.248	192.168.11.111	2404	56693	1544763607.788131	6.3936910000000005
11478	28566	45861.671411	192.168.11.248	192.168.11.111	2404	56693	1544763611.5832062	3.795075
11479	28568	45862.677806	192.168.11.111	192.168.11.248	56693	2404	1544763612.589601	1.0063950000000002
11480	28572	45863.869174	192.168.11.248	192.168.11.111	2404	56693	1544763613.780969	1.191368
11481	28578	45867.273799	192.168.11.248	192.168.11.111	2404	56693	1544763617.1855938	3.404625
11482	28580	45872.457089999996	192.168.11.248	192.168.11.111	2404	56693	1544763622.368885	5.1832910000000005
11483	28582	45873.458187000004	192.168.11.111	192.168.11.248	56693	2404	1544763623.369982	1.001097
11484	28584	45879.644691	192.168.11.248	192.168.11.111	2404	56693	1544763629.5564861	6.186504
11485	28586	45882.040526	192.168.11.248	192.168.11.111	2404	56693	1544763631.952321	2.395835
11486	28590	45890.150843999996	192.168.11.111	192.168.11.248	56693	2404	1544763640.062639	8.110318
11487	28592	45894.620302999996	192.168.11.248	192.168.11.111	2404	56693	1544763644.5320978	4.469459
11488	28594	45897.837034	192.168.11.248	192.168.11.111	2404	56693	1544763647.7488291	3.2167310000000002
11489	28596	45902.006167	192.168.11.248	192.168.11.111	2404	56693	1544763651.9179618	4.169133
11490	28598	45905.032948	192.168.11.111	192.168.11.248	56693	2404	1544763654.9447432	3.026781
11491	28600	45906.857587	192.168.11.248	192.168.11.111	2404	56693	1544763656.769382	1.824639
11492	28602	45910.789033	192.168.11.248	192.168.11.111	2404	56693	1544763660.700828	3.9314459999999998
11493	28606	45916.178689	192.168.11.248	192.168.11.111	2404	56693	1544763666.090484	5.389656
11494	28608	45917.186101	192.168.11.111	192.168.11.248	56693	2404	1544763667.097896	1.007412
11495	28610	45918.774730000005	192.168.11.248	192.168.11.111	2404	56693	1544763668.686525	1.588629
11496	28612	45922.767668	192.168.11.248	192.168.11.111	2404	56693	1544763672.6794631	3.9929379999999997
11497	28614	45928.839211	192.168.11.111	192.168.11.248	56693	2404	1544763678.7510061	6.071543
11498	28616	45935.346259	192.168.11.248	192.168.11.111	2404	56693	1544763685.258054	6.507048
11499	28618	45939.539217000005	192.168.11.248	192.168.11.111	2404	56693	1544763689.451012	4.192958
11500	28622	45945.608806000004	192.168.11.111	192.168.11.248	56693	2404	1544763695.520601	6.069589
11501	28624	45951.718708	192.168.11.248	192.168.11.111	2404	56693	1544763701.630503	6.109902
11502	28626	45955.711727999995	192.168.11.248	192.168.11.111	2404	56693	1544763705.623523	3.9930199999999996
11503	28628	45958.107542000005	192.168.11.248	192.168.11.111	2404	56693	1544763708.019337	2.395814
11504	28630	45961.900592	192.168.11.248	192.168.11.111	2404	56693	1544763711.812387	3.79305
11505	28632	45962.911831	192.168.11.111	192.168.11.248	56693	2404	1544763712.8236258	1.011239
11506	28636	45965.095235	192.168.11.248	192.168.11.111	2404	56693	1544763715.00703	2.183404
11507	28638	45968.090398	192.168.11.248	192.168.11.111	2404	56693	1544763718.002193	2.9951630000000002
11508	28640	45974.279992	192.168.11.248	192.168.11.111	2404	56693	1544763724.1917868	6.1895940000000005
11509	28642	45975.284382	192.168.11.111	192.168.11.248	56693	2404	1544763725.196177	1.00439
11510	28644	45979.870917	192.168.11.248	192.168.11.111	2404	56693	1544763729.782712	4.586535
11511	28648	45983.066841	192.168.11.248	192.168.11.111	2404	56693	1544763732.9786363	3.195924
11512	28653	45985.862624	192.168.11.248	192.168.11.111	2404	56693	1544763735.7744188	2.795783
11513	28660	45989.916887	192.168.11.111	192.168.11.248	56693	2404	1544763739.828682	4.054263
11514	28662	45993.852626	192.168.11.248	192.168.11.111	2404	56693	1544763743.7644212	3.935739
11515	28665	45996.849526	192.168.11.248	192.168.11.111	2404	56693	1544763746.761321	2.9969
11516	28667	46003.941998	192.168.11.111	192.168.11.248	56693	2404	1544763753.853793	7.092472
11517	28669	46009.07475299999	192.168.11.248	192.168.11.111	2404	56693	1544763758.986548	5.132755
11518	28674	46014.827860000005	192.168.11.248	192.168.11.111	2404	56693	1544763764.739655	5.753107
11519	28676	46017.024908	192.168.11.248	192.168.11.111	2404	56693	1544763766.936703	2.197048
11520	28678	46019.043482	192.168.11.111	192.168.11.248	56693	2404	1544763768.9552772	2.018574
11521	28680	46020.021919	192.168.11.248	192.168.11.111	2404	56693	1544763769.933714	0.9784370000000001
11522	28682	46024.615673	192.168.11.248	192.168.11.111	2404	56693	1544763774.5274682	4.593754
11523	28684	46028.41053	192.168.11.248	192.168.11.111	2404	56693	1544763778.3223252	3.794857
11524	28686	46030.208570999996	192.168.11.248	192.168.11.111	2404	56693	1544763780.120366	1.798041
11525	28688	46031.211231	192.168.11.111	192.168.11.248	56693	2404	1544763781.123026	1.00266
11526	28690	46034.204433	192.168.11.248	192.168.11.111	2404	56693	1544763784.1162279	2.993202
11527	28694	46040.797223	192.168.11.248	192.168.11.111	2404	56693	1544763790.709018	6.592789999999999
11528	28696	46042.195339	192.168.11.248	192.168.11.111	2404	56693	1544763792.107134	1.398116
11529	28699	46044.22241	192.168.11.111	192.168.11.248	56693	2404	1544763794.134205	2.027071
11530	28701	46052.584993000004	192.168.11.248	192.168.11.111	2404	56693	1544763802.4967878	8.362583
11531	28703	46057.9799	192.168.11.248	192.168.11.111	2404	56693	1544763807.891695	5.394907
11532	28705	46061.976739	192.168.11.248	192.168.11.111	2404	56693	1544763811.888534	3.996839
11533	28707	46062.989793	192.168.11.111	192.168.11.248	56693	2404	1544763812.9015877	1.0130540000000001
11534	28711	46064.97353	192.168.11.248	192.168.11.111	2404	56693	1544763814.8853252	1.9837369999999999
11535	28713	46069.969399	192.168.11.248	192.168.11.111	2404	56693	1544763819.8811939	4.995869
11536	28715	46075.032745	192.168.11.111	192.168.11.248	56693	2404	1544763824.9445403	5.063346
11537	28717	46078.562158	192.168.11.248	192.168.11.111	2404	56693	1544763828.473953	3.529413
11538	28719	46082.75912	192.168.11.248	192.168.11.111	2404	56693	1544763832.670915	4.196962
11539	28721	46083.958149	192.168.11.248	192.168.11.111	2404	56693	1544763833.869944	1.1990290000000001
11540	28723	46085.955944	192.168.11.248	192.168.11.111	2404	56693	1544763835.867739	1.997795
11541	28727	46088.995549	192.168.11.111	192.168.11.248	56693	2404	1544763838.907344	3.039605
11542	28729	46089.552805	192.168.11.248	192.168.11.111	2404	56693	1544763839.4646	0.5572560000000001
11543	28731	46095.766275	192.168.11.248	192.168.11.111	2404	56693	1544763845.67807	6.21347
11544	28733	46097.770432	192.168.11.248	192.168.11.111	2404	56693	1544763847.682227	2.004157
11545	28735	46099.776848	192.168.11.111	192.168.11.248	56693	2404	1544763849.688643	2.006416
11546	28737	46101.781182	192.168.11.248	192.168.11.111	2404	56693	1544763851.692977	2.004334
11547	28739	46101.992256	192.168.11.248	192.168.11.111	2404	56693	1544763851.9040508	0.21107399999999998
11548	28744	46106.936556	192.168.11.248	192.168.11.111	2404	56693	1544763856.848351	4.9443
11549	28747	46110.333341000005	192.168.11.248	192.168.11.111	2404	56693	1544763860.245136	3.396785
11550	28749	46111.336233	192.168.11.111	192.168.11.248	56693	2404	1544763861.2480283	1.0028920000000001
11551	28753	46114.330335000006	192.168.11.248	192.168.11.111	2404	56693	1544763864.2421298	2.9941020000000003
11552	28755	46118.326948	192.168.11.248	192.168.11.111	2404	56693	1544763868.238743	3.9966129999999995
11553	28757	46120.724886	192.168.11.248	192.168.11.111	2404	56693	1544763870.6366808	2.397938
11554	28759	46124.121804	192.168.11.248	192.168.11.111	2404	56693	1544763874.0335991	3.396918
11555	28761	46125.126376	192.168.11.111	192.168.11.248	56693	2404	1544763875.0381708	1.004572
11556	28763	46137.512602999996	192.168.11.248	192.168.11.111	2404	56693	1544763887.4243982	12.386227
11557	28767	46144.745083	192.168.11.248	192.168.11.111	2404	56693	1544763894.656878	7.232480000000001
11558	28768	46144.745319	192.168.11.111	192.168.11.248	56693	2404	1544763894.657114	0.000236
11559	28770	46147.780082	192.168.11.111	192.168.11.248	56693	2404	1544763897.6918771	3.0347630000000003
11560	28772	46152.504975	192.168.11.248	192.168.11.111	2404	56693	1544763902.41677	4.724893
11561	28774	46156.503097	192.168.11.248	192.168.11.111	2404	56693	1544763906.4148922	3.998122
11562	28776	46162.586252999994	192.168.11.111	192.168.11.248	56693	2404	1544763912.498048	6.083156
11563	28778	46162.915592000005	192.168.11.248	192.168.11.111	2404	56693	1544763912.8273869	0.329339
11564	28780	46163.116853	192.168.11.248	192.168.11.111	2404	56693	1544763913.028648	0.201261
11565	28784	46169.928501	192.168.11.248	192.168.11.111	2404	56693	1544763919.840296	6.811648
11566	28786	46172.960017000005	192.168.11.111	192.168.11.248	56693	2404	1544763922.8718119	3.031516
11567	28788	46183.094181	192.168.11.248	192.168.11.111	2404	56693	1544763933.005976	10.134164
11568	28790	46187.493127999995	192.168.11.248	192.168.11.111	2404	56693	1544763937.404923	4.398947
11569	28792	46192.290876	192.168.11.248	192.168.11.111	2404	56693	1544763942.202671	4.797748
11570	28796	46192.745415	192.168.11.248	192.168.11.111	2404	56693	1544763942.6572099	0.454539
11571	28797	46192.745607	192.168.11.111	192.168.11.248	56693	2404	1544763942.657402	0.000192
11572	28799	46193.755393	192.168.11.111	192.168.11.248	56693	2404	1544763943.667188	1.009786
11573	28801	46201.286677	192.168.11.248	192.168.11.111	2404	56693	1544763951.198472	7.531283999999999
11574	28803	46203.884560000006	192.168.11.248	192.168.11.111	2404	56693	1544763953.7963548	2.5978830000000004
11575	28805	46204.284671	192.168.11.248	192.168.11.111	2404	56693	1544763954.196466	0.400111
11576	28807	46209.281526	192.168.11.248	192.168.11.111	2404	56693	1544763959.193321	4.996855
11577	28809	46211.305088	192.168.11.111	192.168.11.248	56693	2404	1544763961.216883	2.023562
11578	28811	46211.880471	192.168.11.248	192.168.11.111	2404	56693	1544763961.792266	0.575383
11579	28815	46218.534761	192.168.11.248	192.168.11.111	2404	56693	1544763968.446556	6.65429
11580	28817	46221.569619	192.168.11.111	192.168.11.248	56693	2404	1544763971.481414	3.0348580000000003
11581	28819	46223.273186	192.168.11.248	192.168.11.111	2404	56693	1544763973.184981	1.7035669999999998
11582	28821	46223.873106	192.168.11.248	192.168.11.111	2404	56693	1544763973.7849011	0.59992
11583	28825	46225.871975	192.168.11.248	192.168.11.111	2404	56693	1544763975.7837698	1.9988689999999998
11584	28829	46232.958419	192.168.11.111	192.168.11.248	56693	2404	1544763982.870214	7.086444
11585	28831	46235.069439	192.168.11.248	192.168.11.111	2404	56693	1544763984.9812338	2.11102
11586	28835	46240.666601	192.168.11.248	192.168.11.111	2404	56693	1544763990.578396	5.597162
11587	28837	46244.665667	192.168.11.248	192.168.11.111	2404	56693	1544763994.5774622	3.9990660000000005
11588	28839	46245.673123	192.168.11.111	192.168.11.248	56693	2404	1544763995.584918	1.007456
11589	28841	46248.096075	192.168.11.248	192.168.11.111	2404	56693	1544763998.0078702	2.422952
11590	28843	46251.664196	192.168.11.248	192.168.11.111	2404	56693	1544764001.5759912	3.568121
11591	28845	46257.749286	192.168.11.111	192.168.11.248	56693	2404	1544764007.661081	6.08509
11592	28847	46262.461897	192.168.11.248	192.168.11.111	2404	56693	1544764012.3736923	4.712611
11593	28849	46265.061097000005	192.168.11.248	192.168.11.111	2404	56693	1544764014.972892	2.5992
11594	28853	46269.659712	192.168.11.248	192.168.11.111	2404	56693	1544764019.571507	4.598615000000001
11595	28855	46272.658758	192.168.11.248	192.168.11.111	2404	56693	1544764022.570553	2.999046
11596	28857	46273.661018	192.168.11.111	192.168.11.248	56693	2404	1544764023.572813	1.00226
11597	28859	46276.457765	192.168.11.248	192.168.11.111	2404	56693	1544764026.36956	2.7967470000000003
11598	28861	46280.257424	192.168.11.248	192.168.11.111	2404	56693	1544764030.1692188	3.7996589999999997
11599	28863	46284.857333	192.168.11.248	192.168.11.111	2404	56693	1544764034.769128	4.599908999999999
11600	28865	46286.258487	192.168.11.248	192.168.11.111	2404	56693	1544764036.170282	1.401154
11601	28867	46287.263911	192.168.11.111	192.168.11.248	56693	2404	1544764037.175706	1.0054239999999999
11602	28869	46289.684857	192.168.11.248	192.168.11.111	2404	56693	1544764039.5966523	2.420946
11603	28873	46292.692922	192.168.11.248	192.168.11.111	2404	56693	1544764042.604717	3.008065
11604	28875	46299.458124000004	192.168.11.248	192.168.11.111	2404	56693	1544764049.369919	6.765202
11605	28877	46300.463287	192.168.11.111	192.168.11.248	56693	2404	1544764050.375082	1.005163
11606	28879	46302.456888	192.168.11.248	192.168.11.111	2404	56693	1544764052.3686829	1.9936009999999997
11607	28881	46305.056933	192.168.11.248	192.168.11.111	2404	56693	1544764054.968728	2.600045
11608	28883	46310.255551	192.168.11.248	192.168.11.111	2404	56693	1544764060.167346	5.198618
11609	28885	46312.272198	192.168.11.111	192.168.11.248	56693	2404	1544764062.1839929	2.0166470000000003
11610	28889	46317.854618	192.168.11.248	192.168.11.111	2404	56693	1544764067.7664132	5.58242
11611	28891	46320.853442	192.168.11.248	192.168.11.111	2404	56693	1544764070.765237	2.9988240000000004
11612	28893	46324.853358	192.168.11.248	192.168.11.111	2404	56693	1544764074.765153	3.9999160000000002
11613	28895	46327.266939	192.168.11.248	192.168.11.111	2404	56693	1544764077.178734	2.413581
11614	28897	46328.277495999995	192.168.11.111	192.168.11.248	56693	2404	1544764078.1892908	1.010557
11615	28899	46335.649866	192.168.11.248	192.168.11.111	2404	56693	1544764085.561661	7.37237
11616	28901	46338.450047000006	192.168.11.248	192.168.11.111	2404	56693	1544764088.361842	2.8001810000000003
11617	28905	46342.301511	192.168.11.248	192.168.11.111	2404	56693	1544764092.213306	3.851464
11618	28909	46345.328950999996	192.168.11.111	192.168.11.248	56693	2404	1544764095.240746	3.0274400000000004
11619	28911	46345.849688999995	192.168.11.248	192.168.11.111	2404	56693	1544764095.7614841	0.520738
11620	28915	46351.450597	192.168.11.248	192.168.11.111	2404	56693	1544764101.362392	5.600908
11621	28917	46355.501043000004	192.168.11.111	192.168.11.248	56693	2404	1544764105.412838	4.050446
11622	28919	46358.053243	192.168.11.248	192.168.11.111	2404	56693	1544764107.965038	2.5522
11623	28921	46366.456232	192.168.11.248	192.168.11.111	2404	56693	1544764116.368027	8.402989
11624	28923	46368.479877	192.168.11.111	192.168.11.248	56693	2404	1544764118.391672	2.023645
11625	28927	46372.65807	192.168.11.248	192.168.11.111	2404	56693	1544764122.569865	4.178193
11626	28929	46375.873585	192.168.11.248	192.168.11.111	2404	56693	1544764125.78538	3.2155150000000003
11627	28931	46378.659944	192.168.11.248	192.168.11.111	2404	56693	1544764128.571739	2.786359
11628	28933	46380.882328	192.168.11.248	192.168.11.111	2404	56693	1544764130.794123	2.222384
11629	28935	46382.909572000004	192.168.11.111	192.168.11.248	56693	2404	1544764132.821367	2.027244
11630	28936	46383.060824	192.168.11.248	192.168.11.111	2404	56693	1544764132.9726188	0.151252
11631	28938	46385.461494999996	192.168.11.248	192.168.11.111	2404	56693	1544764135.3732898	2.400671
11632	28940	46387.461532	192.168.11.248	192.168.11.111	2404	56693	1544764137.373327	2.000037
11633	28942	46391.061310000005	192.168.11.248	192.168.11.111	2404	56693	1544764140.973105	3.5997779999999997
11634	28944	46393.081594	192.168.11.111	192.168.11.248	56693	2404	1544764142.9933891	2.020284
11635	28946	46394.261507	192.168.11.248	192.168.11.111	2404	56693	1544764144.1733022	1.179913
11636	28950	46397.919926	192.168.11.248	192.168.11.111	2404	56693	1544764147.831721	3.6584190000000003
11637	28952	46402.46109	192.168.11.248	192.168.11.111	2404	56693	1544764152.3728852	4.541164
11638	28954	46404.486021	192.168.11.111	192.168.11.248	56693	2404	1544764154.397816	2.024931
11639	28956	46406.860836	192.168.11.248	192.168.11.111	2404	56693	1544764156.772631	2.3748150000000003
11640	28961	46414.460889	192.168.11.248	192.168.11.111	2404	56693	1544764164.3726842	7.600053
11641	28964	46416.482101999994	192.168.11.111	192.168.11.248	56693	2404	1544764166.393897	2.021213
11642	28969	46426.060613	192.168.11.248	192.168.11.111	2404	56693	1544764175.972408	9.578511
11643	28971	46432.85939	192.168.11.248	192.168.11.111	2404	56693	1544764182.771185	6.798777
11644	28973	46435.736629	192.168.11.248	192.168.11.111	2404	56693	1544764185.648424	2.877239
11645	28974	46435.73682	192.168.11.111	192.168.11.248	56693	2404	1544764185.6486151	0.00019099999999999998
11646	28976	46436.747115	192.168.11.111	192.168.11.248	56693	2404	1544764186.65891	1.0102950000000002
11647	28979	46442.514593	192.168.11.248	192.168.11.111	2404	56693	1544764192.4263878	5.767478
11648	28981	46445.857848	192.168.11.248	192.168.11.111	2404	56693	1544764195.7696428	3.343255
11649	28985	46451.857799	192.168.11.248	192.168.11.111	2404	56693	1544764201.769594	5.999951
11650	28987	46452.861636	192.168.11.111	192.168.11.248	56693	2404	1544764202.773431	1.003837
11651	28990	46464.256428	192.168.11.248	192.168.11.111	2404	56693	1544764214.1682231	11.394792
11652	28995	46467.855208	192.168.11.248	192.168.11.111	2404	56693	1544764217.7670028	3.59878
11653	29000	46472.733907	192.168.11.248	192.168.11.111	2404	56693	1544764222.6457021	4.878699
11654	29001	46472.734112	192.168.11.111	192.168.11.248	56693	2404	1544764222.645907	0.000205
11655	29003	46474.747983	192.168.11.111	192.168.11.248	56693	2404	1544764224.6597779	2.013871
11656	29005	46484.250893000004	192.168.11.248	192.168.11.111	2404	56693	1544764234.162688	9.50291
11657	29007	46487.849606	192.168.11.248	192.168.11.111	2404	56693	1544764237.761401	3.5987129999999996
11658	29009	46492.449613	192.168.11.248	192.168.11.111	2404	56693	1544764242.361408	4.600007
11659	29011	46494.467005	192.168.11.111	192.168.11.248	56693	2404	1544764244.3788	2.0173919999999996
11660	29015	46498.048469	192.168.11.248	192.168.11.111	2404	56693	1544764247.960264	3.581464
11661	29017	46507.849161	192.168.11.248	192.168.11.111	2404	56693	1544764257.760956	9.800692
11662	29019	46508.849998000005	192.168.11.111	192.168.11.248	56693	2404	1544764258.761793	1.000837
11663	29021	46509.65675	192.168.11.248	192.168.11.111	2404	56693	1544764259.5685449	0.806752
11664	29023	46514.446852	192.168.11.248	192.168.11.111	2404	56693	1544764264.358647	4.790102
11665	29025	46519.505645	192.168.11.111	192.168.11.248	56693	2404	1544764269.41744	5.058793
11666	29026	46519.677632	192.168.11.248	192.168.11.111	2404	56693	1544764269.589427	0.171987
11667	29028	46523.243692000004	192.168.11.248	192.168.11.111	2404	56693	1544764273.155487	3.56606
11668	29032	46528.041775	192.168.11.248	192.168.11.111	2404	56693	1544764277.95357	4.798083
11669	29034	46528.841559	192.168.11.248	192.168.11.111	2404	56693	1544764278.7533538	0.799784
11670	29036	46529.848045	192.168.11.111	192.168.11.248	56693	2404	1544764279.75984	1.006486
11671	29038	46532.840470999996	192.168.11.248	192.168.11.111	2404	56693	1544764282.752266	2.992426
11672	29040	46538.038244	192.168.11.248	192.168.11.111	2404	56693	1544764287.9500391	5.197773000000001
11673	29042	46543.09317	192.168.11.111	192.168.11.248	56693	2404	1544764293.004965	5.054926
11674	29046	46557.259557	192.168.11.248	192.168.11.111	2404	56693	1544764307.171352	14.166387
11675	29048	46560.433701999995	192.168.11.248	192.168.11.111	2404	56693	1544764310.345497	3.174145
11676	29050	46562.771157999996	192.168.11.248	192.168.11.111	2404	56693	1544764312.682953	2.337456
11677	29051	46562.771366	192.168.11.111	192.168.11.248	56693	2404	1544764312.683161	0.00020800000000000001
11678	29053	46566.822317	192.168.11.111	192.168.11.248	56693	2404	1544764316.734112	4.050951
11679	29054	46566.832577999994	192.168.11.248	192.168.11.111	2404	56693	1544764316.744373	0.010261
11680	29058	46572.631488	192.168.11.248	192.168.11.111	2404	56693	1544764322.543283	5.79891
11681	29060	46575.430361	192.168.11.248	192.168.11.111	2404	56693	1544764325.3421562	2.798873
11682	29062	46576.431691000005	192.168.11.111	192.168.11.248	56693	2404	1544764326.343486	1.0013299999999998
11683	29064	46577.630057999995	192.168.11.248	192.168.11.111	2404	56693	1544764327.5418532	1.198367
11684	29066	46582.030102	192.168.11.248	192.168.11.111	2404	56693	1544764331.941897	4.400044
11685	29072	46588.101281	192.168.11.111	192.168.11.248	56693	2404	1544764338.0130758	6.071179
11686	29074	46589.833675	192.168.11.248	192.168.11.111	2404	56693	1544764339.74547	1.7323939999999998
11687	29076	46592.629847000004	192.168.11.248	192.168.11.111	2404	56693	1544764342.541642	2.7961720000000003
11688	29078	46594.229792	192.168.11.248	192.168.11.111	2404	56693	1544764344.1415868	1.5999450000000002
11689	29082	46596.628531	192.168.11.248	192.168.11.111	2404	56693	1544764346.540326	2.398739
11690	29084	46599.660669	192.168.11.111	192.168.11.248	56693	2404	1544764349.572464	3.032138
11691	29086	46605.426395999995	192.168.11.248	192.168.11.111	2404	56693	1544764355.338191	5.765727
11692	29088	46612.626256	192.168.11.248	192.168.11.111	2404	56693	1544764362.538051	7.19986
11693	29090	46615.667908999996	192.168.11.111	192.168.11.248	56693	2404	1544764365.579704	3.0416529999999997
11694	29092	46616.626022000004	192.168.11.248	192.168.11.111	2404	56693	1544764366.537817	0.9581129999999999
11695	29096	46626.626947000004	192.168.11.248	192.168.11.111	2404	56693	1544764376.538742	10.000925
11696	29098	46627.632886	192.168.11.111	192.168.11.248	56693	2404	1544764377.544681	1.005939
11697	29100	46634.627593	192.168.11.248	192.168.11.111	2404	56693	1544764384.5393882	6.994707000000001
11698	29102	46639.228529	192.168.11.248	192.168.11.111	2404	56693	1544764389.1403239	4.600936
11699	29104	46642.447085	192.168.11.248	192.168.11.111	2404	56693	1544764392.35888	3.218556
11700	29108	46644.466938	192.168.11.111	192.168.11.248	56693	2404	1544764394.3787332	2.019853
11701	29110	46645.028304	192.168.11.248	192.168.11.111	2404	56693	1544764394.9400988	0.561366
11702	29112	46647.456815	192.168.11.248	192.168.11.111	2404	56693	1544764397.36861	2.428511
11703	29114	46650.829151	192.168.11.248	192.168.11.111	2404	56693	1544764400.7409458	3.3723360000000002
11704	29116	46651.0347	192.168.11.248	192.168.11.111	2404	56693	1544764400.946495	0.20554899999999998
11705	29118	46655.029207	192.168.11.248	192.168.11.111	2404	56693	1544764404.941002	3.994507
11706	29120	46656.041946	192.168.11.111	192.168.11.248	56693	2404	1544764405.953741	1.0127389999999998
11707	29122	46657.229139999996	192.168.11.248	192.168.11.111	2404	56693	1544764407.140935	1.187194
11708	29124	46660.030056	192.168.11.248	192.168.11.111	2404	56693	1544764409.941851	2.800916
11709	29126	46662.029877	192.168.11.248	192.168.11.111	2404	56693	1544764411.941672	1.9998209999999998
11710	29128	46664.829859	192.168.11.248	192.168.11.111	2404	56693	1544764414.7416542	2.799982
11711	29130	46666.852535000005	192.168.11.111	192.168.11.248	56693	2404	1544764416.76433	2.0226759999999997
11712	29134	46667.629695999996	192.168.11.248	192.168.11.111	2404	56693	1544764417.5414908	0.777161
11713	29136	46670.229783999996	192.168.11.248	192.168.11.111	2404	56693	1544764420.141579	2.600088
11714	29138	46677.306287	192.168.11.111	192.168.11.248	56693	2404	1544764427.218082	7.076503
11715	29140	46678.431251	192.168.11.248	192.168.11.111	2404	56693	1544764428.3430462	1.1249639999999999
11716	29142	46684.83235	192.168.11.248	192.168.11.111	2404	56693	1544764434.744145	6.401098999999999
11717	29144	46687.433302	192.168.11.248	192.168.11.111	2404	56693	1544764437.345097	2.600952
11718	29146	46687.833249	192.168.11.248	192.168.11.111	2404	56693	1544764437.7450438	0.399947
11719	29148	46688.834475	192.168.11.111	192.168.11.248	56693	2404	1544764438.7462702	1.001226
11720	29152	46694.233958	192.168.11.248	192.168.11.111	2404	56693	1544764444.145753	5.399483
11721	29154	46700.633653	192.168.11.248	192.168.11.111	2404	56693	1544764450.545448	6.3996949999999995
11722	29157	46704.684803	192.168.11.111	192.168.11.248	56693	2404	1544764454.5965981	4.05115
11723	29162	46710.087225999996	192.168.11.248	192.168.11.111	2404	56693	1544764459.999021	5.402423000000001
11724	29164	46711.837461	192.168.11.248	192.168.11.111	2404	56693	1544764461.749256	1.7502349999999998
11725	29166	46713.637439	192.168.11.248	192.168.11.111	2404	56693	1544764463.549234	1.7999779999999999
11726	29170	46717.438198	192.168.11.248	192.168.11.111	2404	56693	1544764467.349993	3.8007589999999998
11727	29172	46720.471636	192.168.11.111	192.168.11.248	56693	2404	1544764470.383431	3.0334380000000003
11728	29174	46720.839202999996	192.168.11.248	192.168.11.111	2404	56693	1544764470.750998	0.36756700000000003
11729	29176	46729.04107	192.168.11.248	192.168.11.111	2404	56693	1544764478.952865	8.201867
11730	29178	46731.063802	192.168.11.111	192.168.11.248	56693	2404	1544764480.9755971	2.022732
11731	29180	46734.040839	192.168.11.248	192.168.11.111	2404	56693	1544764483.9526339	2.9770369999999997
11732	29182	46741.841472	192.168.11.248	192.168.11.111	2404	56693	1544764491.7532668	7.800633
11733	29184	46743.857575	192.168.11.111	192.168.11.248	56693	2404	1544764493.7693698	2.0161029999999998
11734	29188	46747.8416	192.168.11.248	192.168.11.111	2404	56693	1544764497.7533948	3.984025
11735	29190	46749.672148000005	192.168.11.248	192.168.11.111	2404	56693	1544764499.5839431	1.830548
11736	29192	46756.043338999996	192.168.11.248	192.168.11.111	2404	56693	1544764505.9551342	6.3711910000000005
11737	29194	46758.069863	192.168.11.111	192.168.11.248	56693	2404	1544764507.981658	2.026524
11738	29196	46761.442987	192.168.11.248	192.168.11.111	2404	56693	1544764511.354782	3.373124
11739	29198	46764.704579000005	192.168.11.248	192.168.11.111	2404	56693	1544764514.616374	3.261592
11740	29200	46767.442775	192.168.11.248	192.168.11.111	2404	56693	1544764517.35457	2.738196
11741	29204	46771.486641	192.168.11.111	192.168.11.248	56693	2404	1544764521.3984358	4.043866
11742	29206	46772.240717	192.168.11.248	192.168.11.111	2404	56693	1544764522.152512	0.754076
11743	29208	46772.840725	192.168.11.248	192.168.11.111	2404	56693	1544764522.75252	0.600008
11744	29210	46775.639714	192.168.11.248	192.168.11.111	2404	56693	1544764525.5515091	2.7989889999999997
11745	29212	46780.239253	192.168.11.248	192.168.11.111	2404	56693	1544764530.151048	4.599539
11746	29214	46782.266017	192.168.11.111	192.168.11.248	56693	2404	1544764532.1778119	2.026764
11747	29216	46783.245044	192.168.11.248	192.168.11.111	2404	56693	1544764533.1568391	0.9790270000000001
11748	29218	46792.62934	192.168.11.248	192.168.11.111	2404	56693	1544764542.541135	9.384296
11749	29220	46793.638138999995	192.168.11.111	192.168.11.248	56693	2404	1544764543.5499341	1.008799
11750	29222	46795.270907	192.168.11.248	192.168.11.111	2404	56693	1544764545.182702	1.632768
11751	29224	46797.274779	192.168.11.248	192.168.11.111	2404	56693	1544764547.186574	2.0038720000000003
11752	29228	46805.385718	192.168.11.111	192.168.11.248	56693	2404	1544764555.297513	8.110939
11753	29230	46808.820722000004	192.168.11.248	192.168.11.111	2404	56693	1544764558.732517	3.435004
11754	29232	46809.036325	192.168.11.248	192.168.11.111	2404	56693	1544764558.94812	0.21560300000000002
11755	29234	46814.219691000006	192.168.11.248	192.168.11.111	2404	56693	1544764564.1314862	5.183366
11756	29236	46817.218555	192.168.11.248	192.168.11.111	2404	56693	1544764567.13035	2.9988639999999998
11757	29238	46819.239325	192.168.11.111	192.168.11.248	56693	2404	1544764569.15112	2.02077
11758	29242	46822.832056	192.168.11.248	192.168.11.111	2404	56693	1544764572.743851	3.5927309999999997
